300.0	0.98810192
301.0	0.99067609
302.0	0.99190745
303.0	0.99297347
304.0	0.99521218
305.0	0.99569628
306.0	0.99703023
307.0	0.99671669
308.0	0.99855738
309.0	0.99839423
310.0	0.99864237
311.0	0.999105
312.0	0.99956668
313.0	0.9996
314.0	0.99975414
315.0	0.99913787
316.0	0.9991
317.0	0.99906449
318.0	0.9992258
319.0	0.99800727
320.0	0.99810849
321.0	0.9974635
322.0	0.99807262
323.0	0.99813882
324.0	0.99740792
325.0	0.99611534
326.0	0.99781844
327.0	0.99479587
328.0	0.99511767
329.0	0.99489576
330.0	0.99677653
331.0	0.99537348
332.0	0.99512182
333.0	0.99478318
334.0	0.9932948
335.0	0.99364108
336.0	0.99335828
337.0	0.99346371
338.0	0.99271733
339.0	0.99346606
340.0	0.99430069
341.0	0.9927688
342.0	0.99244075
343.0	0.99300245
344.0	0.99226144
345.0	0.99237319
346.0	0.99267829
347.0	0.99255072
348.0	0.99302794
349.0	0.99330036
350.0	0.99293107
351.0	0.99198025
352.0	0.99259308
353.0	0.99299354
354.0	0.99341691
355.0	0.99241547
356.0	0.99375502
357.0	0.99239598
358.0	0.99295708
359.0	0.99375972
360.0	0.99353393
361.0	0.99373107
362.0	0.99350383
363.0	0.99414898
364.0	0.99412484
365.0	0.99442854
366.0	0.99496703
367.0	0.9947049
368.0	0.99463434
369.0	0.99532977
370.0	0.99508232
371.0	0.9954412
372.0	0.99590412
373.0	0.99402689
374.0	0.99563622
375.0	0.99562792
376.0	0.99619621
377.0	0.99562876
378.0	0.99674858
379.0	0.99643811
380.0	0.99656449
381.0	0.99676247
382.0	0.99679288
383.0	0.9968546
384.0	0.99700402
385.0	0.99715686
386.0	0.99710321
387.0	0.99726942
388.0	0.9974258
389.0	0.99754267
390.0	0.99775357
391.0	0.9977709
392.0	0.99772074
393.0	0.99784512
394.0	0.99792615
395.0	0.99806747
396.0	0.99800607
397.0	0.99801325
398.0	0.99822671
399.0	0.99831037
400.0	0.99827284
401.0	0.99825529
402.0	0.99837207
403.0	0.99844144
404.0	0.99854826
405.0	0.99860501
406.0	0.99853622
407.0	0.99851333
408.0	0.998684
409.0	0.99870745
410.0	0.99860897
411.0	0.99876873
412.0	0.99864408
413.0	0.9987623
414.0	0.99879554
415.0	0.99886161
416.0	0.9989038
417.0	0.99882001
418.0	0.99882061
419.0	0.99893015
420.0	0.99877119
421.0	0.99870471
422.0	0.9987362
423.0	0.99883294
424.0	0.99885636
425.0	0.99882168
426.0	0.99884372
427.0	0.99893795
428.0	0.99883265
429.0	0.99888996
430.0	0.99884828
431.0	0.99871662
432.0	0.998778
433.0	0.99876624
434.0	0.99876726
435.0	0.99888176
436.0	0.9988916
437.0	0.9988288
438.0	0.9988707
439.0	0.99884879
440.0	0.99876758
441.0	0.99878601
442.0	0.99878574
443.0	0.99881051
444.0	0.998801
445.0	0.99880322
446.0	0.99888265
447.0	0.99891707
448.0	0.99890139
449.0	0.99876037
450.0	0.99882227
451.0	0.99892153
452.0	0.99891964
453.0	0.99885626
454.0	0.99887478
455.0	0.99887854
456.0	0.99880042
457.0	0.99877258
458.0	0.99882193
459.0	0.99881085
460.0	0.99879596
461.0	0.99881801
462.0	0.99880685
463.0	0.99880655
464.0	0.99882226
465.0	0.99884393
466.0	0.99882578
467.0	0.99879838
468.0	0.99879238
469.0	0.99879654
470.0	0.99882235
471.0	0.99879906
472.0	0.99876387
473.0	0.99875892
474.0	0.99875709
475.0	0.99872893
476.0	0.99874443
477.0	0.99875282
478.0	0.99875132
479.0	0.99874684
480.0	0.99871503
481.0	0.99867677
482.0	0.99861025
483.0	0.99858862
484.0	0.99857911
485.0	0.998602
486.0	0.9985794
487.0	0.99850201
488.0	0.99844553
489.0	0.99844132
490.0	0.9984005
491.0	0.99836048
492.0	0.99831702
493.0	0.99831515
494.0	0.99826642
495.0	0.99819135
496.0	0.99816551
497.0	0.99810657
498.0	0.99804538
499.0	0.99796198
500.0	0.99788523
501.0	0.9977949
502.0	0.99774115
503.0	0.9976497
504.0	0.99755871
505.0	0.99748851
506.0	0.99740753
507.0	0.99732286
508.0	0.99720181
509.0	0.99709087
510.0	0.99698065
511.0	0.99687156
512.0	0.99675855
513.0	0.99665117
514.0	0.99652883
515.0	0.996421
516.0	0.99629926
517.0	0.99616703
518.0	0.99604465
519.0	0.9959149
520.0	0.99578522
521.0	0.99564018
522.0	0.99552407
523.0	0.99539541
524.0	0.9952694
525.0	0.99514396
526.0	0.9950203
527.0	0.99487219
528.0	0.99472847
529.0	0.9945929
530.0	0.99446245
531.0	0.99430249
532.0	0.99414242
533.0	0.99396958
534.0	0.99383006
535.0	0.99366086
536.0	0.99346579
537.0	0.99328684
538.0	0.99310709
539.0	0.99291183
540.0	0.99276663
541.0	0.99255653
542.0	0.992368
543.0	0.99216608
544.0	0.99194246
545.0	0.99178287
546.0	0.9915566
547.0	0.99136635
548.0	0.99112951
549.0	0.99095794
550.0	0.99070766
551.0	0.99052203
552.0	0.99029381
553.0	0.99009281
554.0	0.98986633
555.0	0.98956145
556.0	0.9893115
557.0	0.98909018
558.0	0.98883076
559.0	0.98855368
560.0	0.98830817
561.0	0.9880521
562.0	0.9878407
563.0	0.98755247
564.0	0.98724657
565.0	0.98700692
566.0	0.98675193
567.0	0.98645632
568.0	0.9861614
569.0	0.98587826
570.0	0.98560018
571.0	0.98525645
572.0	0.9850058
573.0	0.98472786
574.0	0.98442285
575.0	0.98410009
576.0	0.98385096
577.0	0.9835417
578.0	0.98322276
579.0	0.98289389
580.0	0.98256668
581.0	0.98220978
582.0	0.98194342
583.0	0.98164857
584.0	0.98129847
585.0	0.98095249
586.0	0.98057697
587.0	0.98031566
588.0	0.97991961
589.0	0.97955592
590.0	0.97926126
591.0	0.97893838
592.0	0.97858238
593.0	0.97833247
594.0	0.97797533
595.0	0.977554
596.0	0.97729194
597.0	0.97694818
598.0	0.97658082
599.0	0.97603096
600.0	0.97580073
