350.0	0.058196499999999984
351.0	0.05423126
352.0	0.05044269999999995
353.0	0.04683121000000001
354.0	0.04339647000000002
355.0	0.04013750000000005
356.0	0.03705270000000005
357.0	0.03413991999999999
358.0	0.03139643000000003
359.0	0.028819040000000018
360.0	0.02640410000000004
361.0	0.024147559999999957
362.0	0.022046110000000008
363.0	0.020093899999999998
364.0	0.018285919999999956
365.0	0.016616969999999953
366.0	0.015083460000000048
367.0	0.013678010000000018
368.0	0.012394950000000016
369.0	0.011228629999999962
370.0	0.01017332999999998
371.0	0.009223320000000035
372.0	0.008372909999999956
373.0	0.007616439999999947
374.0	0.006948320000000008
375.0	0.006363079999999965
376.0	0.0058553300000000474
377.0	0.005419810000000025
378.0	0.005051420000000029
379.0	0.004745189999999955
380.0	0.004496350000000038
381.0	0.004300280000000045
382.0	0.004152530000000043
383.0	0.004048860000000043
384.0	0.003985209999999961
385.0	0.003957710000000003
386.0	0.0039626900000000465
387.0	0.003996659999999985
388.0	0.004056350000000042
389.0	0.0041386500000000215
390.0	0.004240649999999957
391.0	0.004359639999999998
392.0	0.004493069999999988
393.0	0.004638579999999948
394.0	0.004793970000000036
395.0	0.004957210000000045
396.0	0.005126439999999954
397.0	0.005299940000000003
398.0	0.005476139999999963
399.0	0.005653629999999965
400.0	0.0058311199999999674
401.0	0.005956920000000032
402.0	0.006080140000000012
403.0	0.00620012999999997
404.0	0.006316340000000031
405.0	0.006429409999999969
406.0	0.00654003000000003
407.0	0.006645679999999987
408.0	0.006746070000000048
409.0	0.006840929999999967
410.0	0.00693007999999995
411.0	0.0070133599999999685
412.0	0.007090660000000026
413.0	0.007161920000000044
414.0	0.007227109999999981
415.0	0.007286239999999999
416.0	0.007339349999999967
417.0	0.007386510000000013
418.0	0.007427799999999984
419.0	0.00746336000000003
420.0	0.007493329999999965
421.0	0.007517870000000038
422.0	0.0075371499999999925
423.0	0.007551379999999996
424.0	0.007560760000000055
425.0	0.007565510000000053
426.0	0.007565860000000035
427.0	0.007562040000000048
428.0	0.007554309999999953
429.0	0.007542909999999958
430.0	0.007528089999999987
431.0	0.007510099999999964
432.0	0.007489210000000024
433.0	0.00746566999999998
