30.96397398,-321.8580068,-3.205815186,-0.180827698,-0.004421129,-1.295295303,-32.80754113,875.3129911,-81.28232665,0.091214943,0.066212628,0.668598911,1.365371735,875.4863279,79.64724912,0.091171813,-0.061771428,0.669461619,-0.036637447,1.18719621,0,-0.001729363,-1.78E-05,-0.044600036,0.029002103,-0.911364638,-0.91136501,0,-0.001835242,0.001835257,-0.014662498,-9.80E-06,0.653123642,0.000135522,0.002301553,-3.29E-07,-0.000340399,0.000217861,-0.373241423,-0.000397616,-0.0006354,0,0.000125042,-0.000271677,0.263952851,0.000851322,0.000387301,0,9.09E-06,0.000175558,-0.155089574,-0.000803072,4.26E-05,0,6.53E-06,3.21E-06,-0.003718867,0.000322224,-0.00072499,0,-2.16E-05,-1.41E-05,0.010166013,-0.000365907,0.000643699,0,-0.000533587,-0.001300086,-0.103347858,0.000512739,-0.000366055,1.95E-06,3.89E-05,0.001703163,0.115469844,-0.000169398,4.09E-06,0,-2.47E-05,7.15E-05,0.011387753,0.00013432,0.000201472,-2.10E-06,-1.81E-06,-1.64E-06,-0.003443606,-9.44E-05,-1.95E-05,0,-6.29E-07,-1.19E-06,0.000859748,4.92E-05,3.89E-08,0,-0.000299016,-0.263940404,-0.002535515,-0.102775075,3.29E-05
-30.89566105,-321.8580049,3.206595399,-0.180827696,0.004422346,-1.295295303,-1.313218448,875.4863298,-79.64549448,0.091171815,0.061772557,0.669461621,32.8595107,875.3129927,81.28408675,0.091214945,-0.066211501,0.668598912,0.036882467,1.187194391,0,-0.001729361,1.79E-05,-0.044600036,-0.028994555,-0.911140902,-0.911139455,0,-0.001834276,0.001834283,0.014692353,1.02E-05,0.653125461,0.000135522,0.002301553,3.44E-07,0.000348998,-0.000211421,-0.373241423,-0.000397614,-0.0006354,0,-0.000120522,0.00027402,0.263956489,0.000851325,0.000387301,0,-9.10E-06,-0.000173688,-0.155085936,-0.000803072,4.26E-05,0,-8.02E-06,-2.25E-06,-0.003718867,0.000322224,-0.000724986,0,2.39E-05,1.13E-05,0.010167832,-0.000365907,0.000643701,0,0.000535979,0.001301069,-0.103347858,0.000512739,-0.000366052,-1.95E-06,-4.11E-05,-0.001707442,0.115469844,-0.000169398,4.09E-06,0,2.80E-05,-7.22E-05,0.011389572,0.00013432,0.000201472,2.10E-06,1.83E-06,2.00E-06,-0.003441787,-9.44E-05,-1.95E-05,0,1.19E-06,6.27E-07,0.000861567,4.92E-05,4.07E-08,0,0.000304888,-0.263940404,0.00406014,-0.102782351,-3.26E-05
154.9181156,-259.9864264,-16.08177724,-0.172672897,-0.022178628,-1.298568969,-95.955379,843.6196054,-81.71496055,0.086805491,0.075043252,0.666329157,-61.46610022,844.4862937,73.53247068,0.086589839,-0.052841687,0.670642725,-0.229539454,1.625783659,0,-0.000883555,-1.99E-05,-0.0400456,0.141080954,-0.834308609,-0.834305343,0,-0.001643981,0.001643983,-0.070278099,-5.71E-05,0.593911899,0.000129905,0.002061277,-6.24E-07,-0.001666443,0.001040044,-0.335633818,-0.00035642,-0.000569571,0,0.000594341,-0.001315777,0.237319208,0.000763548,0.000347365,0,4.55E-05,0.00083767,-0.139395333,-0.000719961,3.82E-05,0,2.84E-05,1.05E-05,-0.003462389,0.000289162,-0.000650612,0,-0.000105275,-6.14E-05,0.009296536,-0.000328408,0.000577726,0,-0.00259814,-0.006311402,-0.094780418,0.000459232,-0.000331172,9.45E-06,0.000198965,0.008264258,0.105767354,-0.000150989,3.65E-06,0,-0.000124789,0.000347955,0.010307274,0.000119935,0.000183198,-1.02E-05,1.22E-08,-1.64E-06,-0.003079808,-8.44E-05,-1.75E-05,0,1.19E-06,6.27E-07,0.00076698,4.40E-05,3.71E-08,0,-0.001444979,-0.237314037,-0.015404865,-0.105563585,0.00015112
92.97612581,-259.9642511,-9.65145325,-0.17273801,-0.013310418,-1.298914321,-64.46089624,843.7943376,-80.07824661,0.086762561,0.070603161,0.667191897,-29.97181391,844.3143501,75.16944291,0.08663317,-0.057281787,0.669780037,-0.140383507,1.674698103,0,-0.00081786,-8.48E-06,-0.039685143,0.084712291,-0.832620587,-0.832619139,0,-0.001628245,0.001628254,-0.042123781,-2.62E-05,0.594242955,0.00012916,0.002042387,-3.17E-07,-0.000998874,0.000625314,-0.332819841,-0.000353173,-0.000564378,0,0.000361511,-0.000782813,0.235331052,0.000756702,0.000344253,0,2.91E-05,0.000506614,-0.138209352,-0.000713418,3.79E-05,0,2.11E-05,8.67E-06,-0.003453294,0.00028661,-0.000644853,0,-6.16E-05,-3.23E-05,0.009260156,-0.000325509,0.000572637,0,-0.001557678,-0.003783007,-0.094676736,0.000454864,-0.000329222,5.68E-06,0.000118929,0.004964611,0.105654577,-0.00014924,3.61E-06,0,-7.39E-05,0.000209712,0.010245428,0.000118642,0.000182496,-6.11E-06,1.22E-08,1.83E-07,-0.003048886,-8.35E-05,-1.73E-05,0,-6.29E-07,6.27E-07,0.000759704,4.35E-05,3.53E-08,0,-0.000862903,-0.23531133,-0.008998384,-0.107728183,0.000100188
31.01610621,-259.9531662,-3.217316656,-0.172770568,-0.004436998,-1.299087048,-32.96643349,843.9683712,-78.44147265,0.086719531,0.06616307,0.668054622,1.52245966,844.141708,76.80634965,0.086676401,-0.061721882,0.668917335,-0.047183947,1.699145321,0,-0.000784989,-2.23E-06,-0.039504891,0.028252679,-0.831718368,-0.831720559,0,-0.001620159,0.001620174,-0.01402767,-1.16E-05,0.594410302,0.000128783,0.002032937,-9.11E-08,-0.000325848,0.000212404,-0.331411943,-0.00035155,-0.000561779,0,0.000119585,-0.000260763,0.234332427,0.000753273,0.000342694,0,9.09E-06,0.000170101,-0.137616361,-0.000710149,3.77E-05,0,8.35E-06,3.21E-06,-0.003455113,0.000285329,-0.000641979,0,-1.80E-05,-1.05E-05,0.009240147,-0.000324063,0.000570088,0,-0.000519035,-0.001260068,-0.09463308,0.000452678,-0.000328246,1.89E-06,4.25E-05,0.001655869,0.105598188,-0.000148363,3.59E-06,0,-2.29E-05,7.15E-05,0.010218143,0.000117994,0.000182145,-2.03E-06,1.83E-06,2.00E-06,-0.003032515,-8.31E-05,-1.72E-05,0,1.19E-06,6.27E-07,0.000754247,4.33E-05,3.53E-08,0,-0.000286283,-0.234318162,-0.002551886,-0.1088123,2.20E-05
-30.94994879,-259.953168,3.218065946,-0.172770559,0.004438186,-1.299087048,-1.471979843,844.1417082,-76.80463503,0.086676401,0.06172298,0.668917336,33.01672959,843.9683711,78.44319273,0.086719531,-0.066161977,0.668054621,0.047378036,1.699143502,0,-0.000784989,2.29E-06,-0.039504885,-0.028243313,-0.831574668,-0.83157504,0,-0.001619675,0.001619684,0.014059345,1.20E-05,0.594412121,0.000128783,0.002032937,1.05E-07,0.000332627,-0.000205964,-0.331413762,-0.000351548,-0.00056178,0,-0.000118703,0.000266744,0.234334246,0.000753273,0.000342694,0,-9.10E-06,-0.000166412,-0.13761818,-0.000710151,3.77E-05,0,-4.38E-06,-2.25E-06,-0.003455113,0.000285329,-0.000641981,0,2.21E-05,1.13E-05,0.009240147,-0.000324063,0.000570088,0,0.000519608,0.00126287,-0.094631261,0.000452678,-0.000328247,-1.89E-06,-3.93E-05,-0.001652872,0.105598188,-0.000148361,3.59E-06,0,2.44E-05,-6.86E-05,0.010218143,0.000117994,0.000182143,2.04E-06,3.65E-06,2.00E-06,-0.003032515,-8.31E-05,-1.72E-05,0,1.19E-06,6.27E-07,0.000756066,4.33E-05,3.53E-08,0,0.000290337,-0.234316343,0.003890974,-0.108815938,-3.26E-05
-92.91002295,-259.9642657,9.652178894,-0.172738023,0.013311593,-1.298914332,30.02247381,844.3143484,-75.16773374,0.086633171,0.057282887,0.669780037,64.51100862,843.7943374,80.07997215,0.086762561,-0.07060207,0.667191897,0.140590329,1.67468537,0,-0.000817866,8.53E-06,-0.039685154,-0.08471202,-0.832196762,-0.832200772,0,-0.001626735,0.001626735,0.042157274,2.84E-05,0.594235679,0.000129154,0.002042378,3.25E-07,0.000996558,-0.000627969,-0.332825298,-0.000353176,-0.000564382,0,-0.000360628,0.000785156,0.235329233,0.000756691,0.000344247,0,-2.91E-05,-0.000508382,-0.138214809,-0.00071342,3.79E-05,0,-1.89E-05,-1.13E-05,-0.003458751,0.000286606,-0.000644858,0,6.21E-05,3.32E-05,0.009258337,-0.000325509,0.000572635,0,0.001556432,0.003783989,-0.094682193,0.000454861,-0.000329228,-5.68E-06,-0.000121177,-0.004963433,0.105650939,-0.00014924,3.61E-06,0,7.35E-05,-0.000210475,0.010247247,0.000118638,0.000182494,6.10E-06,1.22E-08,-1.64E-06,-0.003048886,-8.35E-05,-1.73E-05,0,-6.29E-07,-1.19E-06,0.000756066,4.35E-05,3.35E-08,0,0.000866956,-0.235318606,0.010321102,-0.107739097,-0.000105357
-154.85214,-259.9864282,16.08250834,-0.172672903,0.022179803,-1.298568982,61.51693837,844.4862921,-73.53077061,0.086589839,0.052842791,0.670642725,96.00530402,843.6196053,81.71668972,0.086805489,-0.075042167,0.666329157,0.229740819,1.625792754,0,-0.000883555,1.99E-05,-0.040045598,-0.141086139,-0.833559185,-0.833559557,0,-0.001641283,0.001641281,0.070304316,4.84E-05,0.593911899,0.000129907,0.002061284,6.33E-07,0.001662308,-0.001042699,-0.335631999,-0.000356421,-0.000569564,0,-0.000598916,0.001309025,0.237322846,0.00076355,0.000347369,0,-4.37E-05,-0.000839438,-0.139393514,-0.000719959,3.82E-05,0,-2.62E-05,-1.50E-05,-0.003458751,0.000289164,-0.00065061,0,0.000103909,6.05E-05,0.009296536,-0.000328406,0.00057773,0,0.002595075,0.006306928,-0.094780418,0.000459228,-0.000331174,-9.45E-06,-0.000201213,-0.008268537,0.105763716,-0.000150989,3.65E-06,0,0.000122593,-0.000348718,0.010307274,0.000119935,0.000183198,1.02E-05,1.22E-08,1.83E-07,-0.003079808,-8.44E-05,-1.75E-05,0,-6.29E-07,-1.19E-06,0.000765161,4.40E-05,3.35E-08,0,0.001441757,-0.237310399,0.016754868,-0.105569042,-0.00017266
279.1613764,-197.9996077,-29.02096009,-0.164307536,-0.040023312,-1.30099477,-159.1038772,811.9230166,-82.14733615,0.082395578,0.08387396,0.664059333,-124.2981979,813.4830618,67.41737027,0.082007406,-0.043911853,0.671823793,-0.475781506,1.911668767,0,-0.000249048,6.37E-05,-0.036376751,0.246495028,-0.762447613,-0.762444347,0,-0.001489261,0.001489268,-0.121162508,-9.16E-05,0.536444567,0.000125356,0.001868302,3.76E-07,-0.002876071,0.001798562,-0.305060244,-0.000323329,-0.000516682,0,0.001032718,-0.002270746,0.215691424,0.000692895,0.000315227,0,7.28E-05,0.001456127,-0.126660588,-0.00065316,3.47E-05,0,4.47E-05,2.14E-05,-0.003202274,0.000262494,-0.000590607,0,-0.000178034,-0.000101439,0.008528922,-0.00029814,0.000524484,0,-0.004529907,-0.010998938,-0.086667725,0.000416558,-0.000301437,1.65E-05,0.000348122,0.014403347,0.096592372,-0.000136825,3.31E-06,0,-0.000219377,0.000604433,0.009381408,0.000108712,0.000166964,-1.77E-05,1.22E-08,1.83E-07,-0.002792408,-7.65E-05,-1.58E-05,0,1.19E-06,6.27E-07,0.000692401,3.99E-05,3.17E-08,0,-0.002492717,-0.215680796,-0.027459308,-0.10326984,0.00027663
217.1888495,-197.939099,-22.58361844,-0.164433579,-0.031145461,-1.301688039,-127.6091925,812.0991312,-80.51073863,0.082352847,0.079433844,0.6649221,-92.80372242,813.3124988,69.05447529,0.082050934,-0.048351983,0.670961121,-0.382729284,2.006190732,0,-0.000121769,6.56E-05,-0.035653331,0.191978096,-0.759240735,-0.759242926,0,-0.001458551,0.001458547,-0.094090489,-6.62E-05,0.537144878,0.000123774,0.001830498,5.36E-07,-0.002241243,0.001400204,-0.299441385,-0.000316835,-0.000506307,0,0.000801706,-0.001768705,0.211696923,0.000679184,0.000308988,0,6.00E-05,0.001137804,-0.124294083,-0.000640082,3.40E-05,0,3.56E-05,1.59E-05,-0.003202274,0.000257377,-0.000579096,0,-0.000138016,-7.96E-05,0.008454344,-0.000292349,0.000514296,0,-0.003525825,-0.008563311,-0.086469455,0.000407816,-0.000297539,1.28E-05,0.000269905,0.011207383,0.096363179,-0.000133327,3.22E-06,0,-0.000170264,0.000469827,0.009259536,0.000106123,0.000165549,-1.38E-05,-1.81E-06,-1.64E-06,-0.002728743,-7.48E-05,-1.55E-05,0,-6.29E-07,-1.19E-06,0.00067603,3.90E-05,2.98E-08,0,-0.001941563,-0.211684476,-0.021327495,-0.107602672,0.000209328
