1.1677591738291966
24.617841357153058
300.0,4.858216159964699
301.0,4.98364937192443
302.0,5.111358999630417
303.0,5.240945442905744
304.0,5.3720736421107675
305.0,5.50447495092741
306.0,5.63794736699989
307.0,5.7723540940678015
308.0,5.9076204552349765
309.0,6.043729218519261
310.0,6.180714429785323
311.0,6.318653900086917
312.0,6.457660516882098
313.0,6.597872596855359
314.0,6.7394435169082465
315.0,6.882530889857589
316.0,7.027285568752957
317.0,7.173840768809635
318.0,7.322301609784636
319.0,7.472735363286132
320.0,7.625162689985064
321.0,7.779550123106698
322.0,7.9358040287544505
323.0,8.093766236827525
324.0,8.253211502155974
325.0,8.413846895433107
326.0,8.575313190014262
327.0,8.737188241523086
328.0,8.89899231549176
329.0,9.06019525544035
330.0,9.220225335967992
331.0,9.378479596683846
332.0,9.534335403258892
333.0,9.687162952239692
334.0,9.836338399176974
335.0,9.981257267576803
336.0,10.121347787443625
337.0,10.256083805098026
338.0,10.384996908870262
339.0,10.507687444257435
340.0,10.62383410108169
341.0,10.733201803380004
342.0,10.835647668958021
343.0,10.931124858586182
344.0,11.019684186628133
345.0,11.101473428683411
346.0,11.176734319922655
347.0,11.245797302705082
348.0,11.309074141409257
349.0,11.36704858201284
350.0,11.420265286883208
351.0,11.469317322611456
352.0,11.514832518596641
353.0,11.55745904574286
354.0,11.597850584543064
355.0,11.636651464368958
356.0,11.67448215559441
357.0,11.711925485944517
358.0,11.749513931790103
359.0,11.787718306236789
360.0,11.826938124568224
361.0,11.867493883492177
362.0,11.909621435843919
363.0,11.95346858576367
364.0,11.999093968347562
365.0,12.046468215995944
366.0,12.095477352098321
367.0,12.14592829357635
368.0,12.197556288541257
369.0,12.250034065594873
370.0,12.302982428174625
371.0,12.355981992357083
372.0,12.408585740469972
373.0,12.46033204601751
374.0,12.510757818594204
375.0,12.559411420200163
376.0,12.60586501723379
377.0,12.649726053608639
378.0,12.690647560535847
379.0,12.728337055511592
380.0,12.762563826316939
381.0,12.793164443577005
382.0,12.820046396658253
383.0,12.843189800567629
384.0,12.86264717436256
385.0,12.878541343512751
386.0,12.891061567448528
387.0,12.900458038431898
388.0,12.907034937563754
389.0,12.91114226711116
390.0,12.91316670484517
391.0,12.913521744931739
392.0,12.912637401069421
393.0,12.910949750730627
394.0,12.908890594811467
395.0,12.906877495055802
396.0,12.905304432971155
397.0,12.904533309178765
398.0,12.904886472334727
399.0,12.906640432818875
400.0,12.910020879472256
401.0,12.915199078920256
402.0,12.922289697585342
403.0,12.931350047544715
404.0,12.942380719954299
405.0,12.955327534890928
406.0,12.970084704975282
407.0,12.986499082818975
408.0,13.004375339759653
409.0,13.023481905929524
410.0,13.043557489725208
411.0,13.064317988275551
412.0,13.085463599489106
413.0,13.106685950445817
414.0,13.127675065937872
415.0,13.148126014349357
416.0,13.167745085195733
417.0,13.18625537285789
418.0,13.203401663601703
419.0,13.218954547095825
420.0,13.232713698581595
421.0,13.244510302827177
422.0,13.254208615314615
423.0,13.261706679093315
424.0,13.266936236809851
425.0,13.269861896084851
426.0,13.270479622270791
427.0,13.26881464538192
428.0,13.264918877464114
429.0,13.25886794281034
430.0,13.250757926200768
431.0,13.24070194397515
432.0,13.22882663934313
433.0,13.215268697298704
434.0,13.200171466085509
435.0,13.183681761867653
436.0,13.165946921477628
437.0,13.147112155272955
438.0,13.127318238791378
439.0,13.106699568411836
440.0,13.085382593063391
441.0,13.06348462158137
442.0,13.041112993891824
443.0,13.018364594153562
444.0,12.995325675448724
445.0,12.972071958842633
446.0,12.948668964635816
447.0,12.925172530515331
448.0,12.901629469974425
449.0,12.878078324791272
450.0,12.854550167335884
451.0,12.831069411881295
452.0,12.807654598628881
453.0,12.784319119742982
454.0,12.761071862799811
455.0,12.73791775372339
456.0,12.714858187994396
457.0,12.691891345588292
458.0,12.669012391395068
459.0,12.646213568624828
460.0,12.623484197774452
461.0,12.600810597858842
462.0,12.578175949852682
463.0,12.555560124438644
464.0,12.53293949730449
465.0,12.510286775289348
466.0,12.487570855788654
